text,video_path,num_frames,width,height,masks_path,videoid,box_path
 women and men on car seen through car window,./videos/10385870.mp4,496,1920,1012,./masks/10385870,10385870,./boxs/10385870
 close up view of working sewing machine,./videos/11955972.mp4,416,1920,1080,./masks/11955972,11955972,./boxs/11955972
 a woman holding a tambourine while sitting in a field,./videos/10433764.mp4,1538,1920,1012,./masks/10433764,10433764,./boxs/10433764
 fishing nets on sale in market,./videos/10504303.mp4,195,1920,1080,./masks/10504303,10504303,./boxs/10504303
 close up video of a woman smelling a flower,./videos/10534255.mp4,1152,1920,1012,./masks/10534255,10534255,./boxs/10534255
 two birds and rocks,./videos/12265274.mp4,249,1920,1080,./masks/12265274,12265274,./boxs/12265274
 pomeranian dog dressed as santa under christmas tree,./videos/10622031.mp4,468,606,1080,./masks/10622031,10622031,./boxs/10622031
 waves on sea shore,./videos/11932155.mp4,487,1920,1080,./masks/11932155,11932155,./boxs/11932155
 bride and groom lying in field,./videos/10199074.mp4,516,1920,1080,./masks/10199074,10199074,./boxs/10199074
 man working with manual agricultural machinery in muddy field,./videos/10901544.mp4,453,1920,1080,./masks/10901544,10901544,./boxs/10901544
 man speaking by tree,./videos/11992913.mp4,294,1920,1080,./masks/11992913,11992913,./boxs/11992913
 close up of a malaysian flag,./videos/10752443.mp4,296,1920,1080,./masks/10752443,10752443,./boxs/10752443
"A person in winter attire sits on snow with skis nearby, gesturing with hands, amidst a snowy mountain landscape dotted with ski lifts.",./videos/11449180.mp4,720,606,1080,./masks/11449180,11449180,./boxs/11449180
 a search team receiving posters of a missing child,./videos/10349951.mp4,710,568,1080,./masks/10349951,10349951,./boxs/10349951
"Three horses graze peacefully in a field surrounded by green shrubs and scattered rocks, with the closest one bending down to eat.",./videos/11355343.mp4,139,1920,1080,./masks/11355343,11355343,./boxs/11355343
 window view of a plane taxiing on the runway,./videos/11861469.mp4,151,606,1080,./masks/11861469,11861469,./boxs/11861469
"Fishing boats rest on the sandy shore as the waves gently lap against the beach, with a backdrop of palm trees.",./videos/12328647.mp4,135,1920,1080,./masks/12328647,12328647,./boxs/12328647
 close up view of cutting dough,./videos/12058564.mp4,122,606,1080,./masks/12058564,12058564,./boxs/12058564
 silhoutte of dancing person,./videos/12096158.mp4,277,1920,1080,./masks/12096158,12096158,./boxs/12096158
 a man performing acrobatic tricks in the street,./videos/12088738.mp4,434,1920,1080,./masks/12088738,12088738,./boxs/12088738
A panoramic view of a mountain range with tall evergreen trees in the foreground and a cloudy sky above.,./videos/10413975.mp4,881,1920,1080,./masks/10413975,10413975,./boxs/10413975
 room interior with piano,./videos/10222212.mp4,106,1920,1012,./masks/10222212,10222212,./boxs/10222212
 table with camera and book and coffee cup,./videos/11409719.mp4,75,606,1080,./masks/11409719,11409719,./boxs/11409719
 woman dancing on bed with cassette player,./videos/10598569.mp4,1172,1920,1012,./masks/10598569,10598569,./boxs/10598569
 a woman holding a book,./videos/12322579.mp4,302,606,1080,./masks/12322579,12322579,./boxs/12322579
 model plane in flight,./videos/10843962.mp4,549,1920,1080,./masks/10843962,10843962,./boxs/10843962
"A deserted beach with a wooden lifeguard tower, surrounded by rocks and calm waves, under a cloudy sky.",./videos/10042943.mp4,269,1920,1080,./masks/10042943,10042943,./boxs/10042943
The image shows a close-up of a person's dark hair with a soft background gradient.,./videos/10556548.mp4,879,1920,1012,./masks/10556548,10556548,./boxs/10556548
 playful dogs in yard in winter,./videos/11008791.mp4,185,606,1080,./masks/11008791,11008791,./boxs/11008791
 extreme close up of a person adjusting the lens on a film camera,./videos/10253357.mp4,110,1920,1012,./masks/10253357,10253357,./boxs/10253357
 view of coastal cliffs from boat,./videos/10416310.mp4,283,606,1080,./masks/10416310,10416310,./boxs/10416310
 women using non verbal communication,./videos/10373841.mp4,243,1920,1080,./masks/10373841,10373841,./boxs/10373841
 white heron wading in water,./videos/10118998.mp4,600,1920,1080,./masks/10118998,10118998,./boxs/10118998
 perpetrator being arrested by police officers,./videos/10476420.mp4,833,1920,1012,./masks/10476420,10476420,./boxs/10476420
 an elderly man drinking on a cup of coffee after closing his laptop,./videos/10224110.mp4,467,568,1080,./masks/10224110,10224110,./boxs/10224110
 a woman with a headscarf kissing a religious icon in a church,./videos/10610671.mp4,805,568,1080,./masks/10610671,10610671,./boxs/10610671
"Two individuals stand side by side on a boat, donned in stylish coats against a backdrop of white upholstery and nautical equipment.",./videos/10406324.mp4,419,568,1080,./masks/10406324,10406324,./boxs/10406324
 an elderly man pouring tea using thermos on a stainless mug,./videos/10433330.mp4,1031,1920,1012,./masks/10433330,10433330,./boxs/10433330
 close up of a person writing on a notepad,./videos/12283400.mp4,300,1920,1080,./masks/12283400,12283400,./boxs/12283400
"A pink peony bud sits among green foliage, with sunlight shining on its delicate petals, ready to bloom.",./videos/1162122.mp4,330,1920,1080,./masks/1162122,1162122,./boxs/1162122
 close up of cleaning tool,./videos/11554487.mp4,951,1920,1080,./masks/11554487,11554487,./boxs/11554487
 kids and cart with straw,./videos/11700830.mp4,827,1920,1080,./masks/11700830,11700830,./boxs/11700830
 yacht on river in city,./videos/12270877.mp4,254,1920,1080,./masks/12270877,12270877,./boxs/12270877
 overhead shot of a person writing in a diary,./videos/10673305.mp4,1187,1920,1012,./masks/10673305,10673305,./boxs/10673305
 people in costumes performing a ritual at the tastoanes festival,./videos/12333507.mp4,480,1920,1080,./masks/12333507,12333507,./boxs/12333507
 man leading shopping cart on car park with brother in it,./videos/10396620.mp4,661,1920,1012,./masks/10396620,10396620,./boxs/10396620
A person standing by the road is cheering as a car passes by in a rural setting with bare trees and a wooden fence.,./videos/11641536.mp4,510,1920,1012,./masks/11641536,11641536,./boxs/11641536
 man and boy fishing in the lake together,./videos/10419142.mp4,1038,1920,1012,./masks/10419142,10419142,./boxs/10419142
"Two individuals stand close together beside a string of colorful flags, with a weathered green structure as their backdrop.",./videos/10664603.mp4,634,1920,1012,./masks/10664603,10664603,./boxs/10664603
 a person melting butter on a frying pan,./videos/10432084.mp4,210,606,1080,./masks/10432084,10432084,./boxs/10432084
"In the middle of a dense and luscious jungle, a powerful waterfall cascades into a tranquil pool below, surrounded by vibrant green foliage.",./videos/12383290.mp4,164,606,1080,./masks/12383290,12383290,./boxs/12383290
 a boy shouting for help in the forest,./videos/10366815.mp4,828,1920,1012,./masks/10366815,10366815,./boxs/10366815
 man putting fresh shrimp into bag,./videos/10145669.mp4,1738,1920,1080,./masks/10145669,10145669,./boxs/10145669
 packing carrots to bag on field,./videos/10787014.mp4,481,1920,1080,./masks/10787014,10787014,./boxs/10787014
 white tiger walking among trees,./videos/11461333.mp4,721,1920,1080,./masks/11461333,11461333,./boxs/11461333
"A person stands in the foreground, grasping the hem of a dark flowing garment, with another individual positioned in the background amidst a rocky landscape under a dusky sky.",./videos/10559111.mp4,225,1920,1012,./masks/10559111,10559111,./boxs/10559111
 man sitting and looking at beach,./videos/11707798.mp4,71,1920,1080,./masks/11707798,11707798,./boxs/11707798
 women doing nose to nose in front of a christmas tree,./videos/10602945.mp4,289,606,1080,./masks/10602945,10602945,./boxs/10602945
"A person is stirring coffee using a spoon, a digital scale, and different kinds of syrups on the counter.",./videos/11512188.mp4,175,1920,1080,./masks/11512188,11512188,./boxs/11512188
"A serene beach with clear blue skies, gentle waves, and a rocky jetty with people swimming nearby.",./videos/10417517.mp4,84,606,1080,./masks/10417517,10417517,./boxs/10417517
 girl walking and taking bowl with fruit and cup,./videos/10608300.mp4,232,568,1080,./masks/10608300,10608300,./boxs/10608300
 a woman using a smartphone,./videos/12322635.mp4,413,1920,1080,./masks/12322635,12322635,./boxs/12322635
 castle and tower on hill,./videos/11230818.mp4,374,1920,1080,./masks/11230818,11230818,./boxs/11230818
"A person in a pink top is captured from the side against a tranquil water backdrop, bathed in the warm glow of sunset.",./videos/10493418.mp4,436,568,1080,./masks/10493418,10493418,./boxs/10493418
"A person with short hair is in a room, their left hand is raised gracefully near their shoulder.",./videos/10637344.mp4,587,1920,1012,./masks/10637344,10637344,./boxs/10637344
 skateboarder in suit jumping down ramp,./videos/10321133.mp4,387,606,1080,./masks/10321133,10321133,./boxs/10321133
"A glistening waterfall cascades down a lush, rocky terrain, surrounded by vibrant green foliage and wild berries.",./videos/11351396.mp4,230,606,1080,./masks/11351396,11351396,./boxs/11351396
 close up on barbed wire on field,./videos/10419241.mp4,208,1920,1012,./masks/10419241,10419241,./boxs/10419241
 aerial footage of car on the road,./videos/10211606.mp4,781,1920,1080,./masks/10211606,10211606,./boxs/10211606
 painting materials on the wooden table,./videos/10474876.mp4,294,1920,1080,./masks/10474876,10474876,./boxs/10474876
 a close up video of a woman drinking,./videos/10504896.mp4,484,1920,1012,./masks/10504896,10504896,./boxs/10504896
 woman reading a book,./videos/10117438.mp4,715,568,1080,./masks/10117438,10117438,./boxs/10117438
 a hand holding a glass jar,./videos/10537256.mp4,288,568,1080,./masks/10537256,10537256,./boxs/10537256
 boy watching man playing basketball,./videos/11557072.mp4,394,1920,1080,./masks/11557072,11557072,./boxs/11557072
 toast with jam decorated with flowers,./videos/12214190.mp4,315,606,1080,./masks/12214190,12214190,./boxs/12214190
"An old wooden door, slightly ajar, reveals a glimpse of the ornate, patterned interior of the room beyond.",./videos/11640836.mp4,924,1920,1012,./masks/11640836,11640836,./boxs/11640836
 girl with afro hair holding stuffed toys,./videos/10566381.mp4,358,1920,1080,./masks/10566381,10566381,./boxs/10566381
 a woman walking on the sidewalk,./videos/10593429.mp4,820,606,1080,./masks/10593429,10593429,./boxs/10593429
 sun over cloud formation,./videos/12278362.mp4,517,606,1080,./masks/12278362,12278362,./boxs/12278362
 woman on bed talking on fixed phone,./videos/10599689.mp4,1224,1920,1012,./masks/10599689,10599689,./boxs/10599689
 birds eye view of restaurant in russian city,./videos/11717261.mp4,287,1920,1080,./masks/11717261,11717261,./boxs/11717261
 view from aircraft window,./videos/11043265.mp4,1495,606,1080,./masks/11043265,11043265,./boxs/11043265
 a woman curling the hair,./videos/10318430.mp4,167,1920,1012,./masks/10318430,10318430,./boxs/10318430
 pink flowers on tree,./videos/12004147.mp4,188,606,1080,./masks/12004147,12004147,./boxs/12004147
"A person in a red and white apron manually operates a polished metal pasta maker, flattening out a piece of pink dough.",./videos/10055013.mp4,93,1920,1012,./masks/10055013,10055013,./boxs/10055013
 blond woman dancing ballet by bars,./videos/10640370.mp4,855,1920,1012,./masks/10640370,10640370,./boxs/10640370
A newspaper is being read by someone sitting next to a window that shows green plants.,./videos/10449873.mp4,52,606,1080,./masks/10449873,10449873,./boxs/10449873
 a woman dancing in a forest while holding a dreamcatcher,./videos/11760276.mp4,552,568,1080,./masks/11760276,11760276,./boxs/11760276
 aerial view on cliffs on sea shore,./videos/11138637.mp4,262,1920,1080,./masks/11138637,11138637,./boxs/11138637
 man playing piano and woman singing,./videos/10252416.mp4,554,1920,1012,./masks/10252416,10252416,./boxs/10252416
"A group of people dressed in white attire stands inside an industrial-style room with large windows, creating a uniform and somewhat eerie atmosphere.",./videos/10621794.mp4,132,1920,1012,./masks/10621794,10621794,./boxs/10621794
 a bearded man sitting on a chair while listening to music,./videos/10251271.mp4,389,1920,1012,./masks/10251271,10251271,./boxs/10251271
 a person doing a sign language,./videos/10373956.mp4,291,1920,1080,./masks/10373956,10373956,./boxs/10373956
 aerial shot of green trees,./videos/10070118.mp4,1220,1920,1080,./masks/10070118,10070118,./boxs/10070118
 a person putting an acrylic paint on a palette,./videos/10474866.mp4,634,1920,1080,./masks/10474866,10474866,./boxs/10474866
 bird perching on branches,./videos/12376895.mp4,364,1920,1080,./masks/12376895,12376895,./boxs/12376895
 an elegant young woman admiring a mountain landscape,./videos/11928954.mp4,223,1920,1080,./masks/11928954,11928954,./boxs/11928954
"A person in a white karate gi strikes a martial arts pose, capturing dynamic motion with a clenched fist extending towards the camera.",./videos/10288411.mp4,1383,568,1080,./masks/10288411,10288411,./boxs/10288411
 waving flag on festival,./videos/12163086.mp4,483,1920,1080,./masks/12163086,12163086,./boxs/12163086
 passenger train passing aerial footage,./videos/12230489.mp4,937,606,1080,./masks/12230489,12230489,./boxs/12230489
 clear sky over river,./videos/12107291.mp4,380,606,1080,./masks/12107291,12107291,./boxs/12107291
 drone video of a tropical beach under a sunset sky,./videos/12310317.mp4,159,1920,1080,./masks/12310317,12310317,./boxs/12310317
 a man playing with a football under a strobe light,./videos/10349043.mp4,118,1920,1012,./masks/10349043,10349043,./boxs/10349043
 mirro on grass reflecting couple,./videos/10046892.mp4,221,1920,1012,./masks/10046892,10046892,./boxs/10046892
 a smoke coming out from a petri dish,./videos/10189157.mp4,98,1920,1012,./masks/10189157,10189157,./boxs/10189157
 women checking cosmetics on table,./videos/10609735.mp4,616,568,1080,./masks/10609735,10609735,./boxs/10609735
 a man posing on a bridge over a river,./videos/11641610.mp4,1656,1920,1012,./masks/11641610,11641610,./boxs/11641610
 a person doing a drawing,./videos/10474868.mp4,322,1920,1080,./masks/10474868,10474868,./boxs/10474868
